year,fips60_06,fips,wtem,wpre,wtem50,wpre50,country,country_code,ki,rgdpl,gdpLCU,gdpSHAREAG,gdpWDIGDPAGR,gdpWDIGDPIND,lnrgdpl_t0,_MENA,_SSAF,_LAC,_WEOFF,_EECA,_SEAS,parent
1988,UY,UY,16.467272,9.5779915,16.952345,94.826569,Uruguay,URY,9.751262617381951,8034.819824103561,68.46638903,11.63173199,23600000,70200000,8.7077322,0,0,1,0,0,0,UY
1996,UY,UY,17.482765,8.7024736,16.952345,94.826569,Uruguay,URY,13.67676895693435,10371.10937907726,84.06256849,7.791882038,33000000,72300000,8.7077322,0,0,1,0,0,0,UY
2003,UY,UY,17.152685,11.875549,16.952345,94.826569,Uruguay,URY,9.906756906860281,8856.200712078797,73.69857044,12.36715126,31500000,61300000,8.7077322,0,0,1,0,0,0,UY
1991,UY,UY,17.500088,11.603203,16.952345,94.826569,Uruguay,URY,10.86330383901647,8278.385963468183,70.4796616,8.144287109,24300000,69700000,8.7077322,0,0,1,0,0,0,UY
1953,UY,UY,17.253052,12.419624,16.952345,94.826569,Uruguay,URY,15.27184687361641,6041.531703144542,,,,,8.7077322,0,0,1,0,0,0,UY
1992,UY,UY,17.01893,10.300039,16.952345,94.826569,Uruguay,URY,12.54608450907899,9095.390553336427,75.53991133,8.562294006,27200000,72900000,8.7077322,0,0,1,0,0,0,UY
2004,UY,UY,17.587437,9.6231956,16.952345,94.826569,Uruguay,URY,11.46572808707438,9877.986615182672,81.83259237999999,11.61004925,34900000,71000000,8.7077322,0,0,1,0,0,0,UY
2000,UY,UY,17.21777,13.832066,16.952345,94.826569,Uruguay,URY,12.2224236388996,10739.73692596393,85.76788744,5.922316551,29200000,74200000,8.7077322,0,0,1,0,0,0,UY
2001,UY,UY,18.333649,14.616378,16.952345,94.826569,Uruguay,URY,11.55496259462244,10284.29324278547,82.25434512,5.779603004,27100000,69700000,8.7077322,0,0,1,0,0,0,UY
1952,UY,UY,17.353991,10.484291,16.952345,94.826569,Uruguay,URY,19.06886729561554,5818.025358063213,,,,,8.7077322,0,0,1,0,0,0,UY
1951,UY,UY,17.189316,11.478127,16.952345,94.826569,Uruguay,URY,20.38637389915544,6196.579464755648,,,,,8.7077322,0,0,1,0,0,0,UY
1967,UY,UY,17.208794,12.426246,16.952345,94.826569,Uruguay,URY,11.10822923439403,5759.597309123847,52.25610419,,,,8.7077322,0,0,1,0,0,0,UY
1957,UY,UY,17.011284,9.7480812,16.952345,94.826569,Uruguay,URY,15.58684171416748,6568.747531303174,,,,,8.7077322,0,0,1,0,0,0,UY
1954,UY,UY,16.979248,9.5689373,16.952345,94.826569,Uruguay,URY,18.55257541897602,6534.293257338234,,,,,8.7077322,0,0,1,0,0,0,UY
1963,UY,UY,17.027893,15.548849,16.952345,94.826569,Uruguay,URY,12.59701528740045,5789.348858937903,53.05718243,,,,8.7077322,0,0,1,0,0,0,UY
1997,UY,UY,17.862764,10.057903,16.952345,94.826569,Uruguay,URY,14.0966863507037,10859.6560665282,87.64193278,7.361375809,31000000,76400000,8.7077322,0,0,1,0,0,0,UY
1976,UY,UY,16.653669,12.546111,16.952345,94.826569,Uruguay,URY,15.11056868723742,7001.828454030577,62.53122788,,,,8.7077322,0,0,1,0,0,0,UY
2005,UY,UY,17.594372,11.427092,16.952345,94.826569,Uruguay,URY,,,86.60552663,9.168426514,36000000,77000000,8.7077322,0,0,1,0,0,0,UY
1969,UY,UY,17.324911,7.8793359,16.952345,94.826569,Uruguay,URY,11.60302603653543,6108.209003499983,55.46047831,,,,8.7077322,0,0,1,0,0,0,UY
1958,UY,UY,17.249653,11.800734,16.952345,94.826569,Uruguay,URY,11.52981599091662,6045.607047246437,,,,,8.7077322,0,0,1,0,0,0,UY
1978,UY,UY,16.93491,14.041843,16.952345,94.826569,Uruguay,URY,18.73956655589259,7475.080985652909,66.05186145,,,,8.7077322,0,0,1,0,0,0,UY
1960,UY,UY,17.407009,8.2778673,16.952345,94.826569,Uruguay,URY,14.38981143659284,6049.5089538763,54.49739559,,,,8.7077322,0,0,1,0,0,0,UY
1994,UY,UY,17.951557,10.738689,16.952345,94.826569,Uruguay,URY,13.66048005227532,10068.55639822245,82.00042323,7.695580959,28600000,71700000,8.7077322,0,0,1,0,0,0,UY
1955,UY,UY,16.427874,9.518774,16.952345,94.826569,Uruguay,URY,16.03774830395204,6523.635980624397,,,,,8.7077322,0,0,1,0,0,0,UY
1965,UY,UY,17.1707,8.6153793,16.952345,94.826569,Uruguay,URY,10.02999258502732,5753.433175631745,53.71136937,,,,8.7077322,0,0,1,0,0,0,UY
1974,UY,UY,17.055143,10.214418,16.952345,94.826569,Uruguay,URY,10.82902596953804,6407.769552667173,57.0522655,,,,8.7077322,0,0,1,0,0,0,UY
1998,UY,UY,17.11204,9.918417,16.952345,94.826569,Uruguay,URY,14.96779635805651,11372.1617800011,90.92806648,6.799757957,32600000,80000000,8.7077322,0,0,1,0,0,0,UY
1995,UY,UY,17.265266,9.7495213,16.952345,94.826569,Uruguay,URY,14.48322895236389,9860.294909077231,80.21862207,8.360020638,30100000,69900000,8.7077322,0,0,1,0,0,0,UY
1973,UY,UY,16.999666,10.672072,16.952345,94.826569,Uruguay,URY,10.69162759936665,6256.679678134239,55.48478755,,,,8.7077322,0,0,1,0,0,0,UY
1980,UY,UY,17.607262,12.775297,16.952345,94.826569,Uruguay,URY,21.33955050158926,8477.313588303545,73.23819539,,,,8.7077322,0,0,1,0,0,0,UY
1977,UY,UY,17.45701,12.86773,16.952345,94.826569,Uruguay,URY,17.43099902242572,7075.498835109027,63.0950905,,,,8.7077322,0,0,1,0,0,0,UY
1987,UY,UY,17.393772,10.081656,16.952345,94.826569,Uruguay,URY,10.40904873542866,8156.403241314415,67.88946597,13.71186352,23500000,69500000,8.7077322,0,0,1,0,0,0,UY
1990,UY,UY,17.176949,12.817154,16.952345,94.826569,Uruguay,URY,9.310687710009816,7960.380027648309,68.53516549,8.738268851999999,23500000,68600000,8.7077322,0,0,1,0,0,0,UY
1956,UY,UY,16.247303,10.954768,16.952345,94.826569,Uruguay,URY,14.57817396140356,6409.289927440523,,,,,8.7077322,0,0,1,0,0,0,UY
1983,UY,UY,16.970078,10.721576,16.952345,94.826569,Uruguay,URY,12.0445121715651,6968.955457626502,59.06920868,13.40118027,23500000,58100000,8.7077322,0,0,1,0,0,0,UY
1968,UY,UY,17.170424,10.505359,16.952345,94.826569,Uruguay,URY,9.725629527002713,5776.309726574083,52.77023356,,,,8.7077322,0,0,1,0,0,0,UY
1981,UY,UY,17.425447,11.518536,16.952345,94.826569,Uruguay,URY,19.16537198387533,8555.608140787595,73.89652216,,,,8.7077322,0,0,1,0,0,0,UY
1972,UY,UY,17.172832,11.620498,16.952345,94.826569,Uruguay,URY,11.49635628753515,6132.257564253048,55.34426602,,,,8.7077322,0,0,1,0,0,0,UY
1971,UY,UY,16.809839,12.112559,16.952345,94.826569,Uruguay,URY,13.22736633609115,6359.850006963275,56.14651765,,,,8.7077322,0,0,1,0,0,0,UY
1950,UY,UY,17.008951,10.302562,16.952345,94.826569,Uruguay,URY,19.13081780362193,5397.633184284959,,,,,8.7077322,0,0,1,0,0,0,UY
1985,UY,UY,17.534657,9.6327524,16.952345,94.826569,Uruguay,URY,9.117342147082304,6796.908099994541,58.50253402,13.5951128,23100000,56500000,8.7077322,0,0,1,0,0,0,UY
1970,UY,UY,17.195095,10.254857,16.952345,94.826569,Uruguay,URY,12.54653198151206,6322.94030699392,56.45714033,,,,8.7077322,0,0,1,0,0,0,UY
1993,UY,UY,17.276386,14.008025,16.952345,94.826569,Uruguay,URY,13.06552575055714,9396.864034710716,76.99421973,6.983023643,25600000,69100000,8.7077322,0,0,1,0,0,0,UY
1966,UY,UY,16.613956,10.670429,16.952345,94.826569,Uruguay,URY,10.04358497046017,5955.610630084769,54.78107799,,,,8.7077322,0,0,1,0,0,0,UY
2006,UY,UY,17.679451,10.936131,16.952345,94.826569,Uruguay,URY,,,,,,,8.7077322,0,0,1,0,0,0,UY
1959,UY,UY,16.802786,17.51598,16.952345,94.826569,Uruguay,URY,13.38657356511373,5846.960698649826,,,,,8.7077322,0,0,1,0,0,0,UY
1984,UY,UY,16.772013,12.580555,16.952345,94.826569,Uruguay,URY,10.2840070715723,6775.021192025778,58.02405789,14.62802887,20500000,59000000,8.7077322,0,0,1,0,0,0,UY
1986,UY,UY,17.578455,10.728859,16.952345,94.826569,Uruguay,URY,9.673164293869856,7457.055602794167,63.25712442,12.65181923,22500000,62400000,8.7077322,0,0,1,0,0,0,UY
2002,UY,UY,17.5345,16.07324,16.952345,94.826569,Uruguay,URY,8.749813913605909,8758.902377221844,72.64867645,8.746016502,28500000,60800000,8.7077322,0,0,1,0,0,0,UY
1982,UY,UY,17.5361,10.324186,16.952345,94.826569,Uruguay,URY,17.32386146504662,7692.119171791869,66.25584228,,,,8.7077322,0,0,1,0,0,0,UY
1999,UY,UY,17.255503,9.4002132,16.952345,94.826569,Uruguay,URY,13.79999795309869,11014.77167965013,87.67543408,5.409980774,30100000,76000000,8.7077322,0,0,1,0,0,0,UY
1961,UY,UY,17.305332,10.849021,16.952345,94.826569,Uruguay,URY,15.45062093718925,6049.103352243242,55.1394943,,,,8.7077322,0,0,1,0,0,0,UY
1962,UY,UY,16.562916,8.6822548,16.952345,94.826569,Uruguay,URY,13.72746687850474,5991.038736044481,53.6013176,,,,8.7077322,0,0,1,0,0,0,UY
1975,UY,UY,17.306505,9.3761387,16.952345,94.826569,Uruguay,URY,13.01941052337565,6754.797304577241,60.40148062,,,,8.7077322,0,0,1,0,0,0,UY
1964,UY,UY,16.245461,9.448535,16.952345,94.826569,Uruguay,URY,10.50404352133691,5884.85610491653,53.73598945,,,,8.7077322,0,0,1,0,0,0,UY
1979,UY,UY,16.99301,7.5170054,16.952345,94.826569,Uruguay,URY,21.39208735691543,8066.548083259427,69.66354043,,,,8.7077322,0,0,1,0,0,0,UY
1989,UY,UY,17.424067,7.8561339,16.952345,94.826569,Uruguay,URY,8.806532086381035,8028.960416367971,68.78282953,10.33212376,24500000,69600000,8.7077322,0,0,1,0,0,0,UY
2001,UZ,UZ,14.517972,2.1483316,12.430543,24.0002,Uzbekistan,UZB,5.974608260062396,3621.613494026579,46034.80472,34.00571442,325000000000,245000000000,8.3384113,0,0,0,0,1,0,SVT
1997,UZ,UZ,14.058639,2.9702282,12.430543,24.0002,Uzbekistan,UZB,5.463510900443355,3345.699099450112,41273.92594,32.18284988,275000000000,223000000000,8.3384113,0,0,0,0,1,0,SVT
2003,UZ,UZ,13.744808,3.1621323,12.430543,24.0002,Uzbekistan,UZB,4.940979048545232,3915.416015008632,48714.93014,33.09388733,368000000000,261000000000,8.3384113,0,0,0,0,1,0,SVT
2004,UZ,UZ,14.827389,2.7086635,12.430543,24.0002,Uzbekistan,UZB,,,51864.14879,30.77324677,405000000000,274000000000,8.3384113,0,0,0,0,1,0,SVT
1998,UZ,UZ,13.57714,3.4993331,12.430543,24.0002,Uzbekistan,UZB,6.097493143886029,3394.168926736898,42361.38481,31.30841064,287000000000,229000000000,8.3384113,0,0,0,0,1,0,SVT
1992,UZ,UZ,13.164167,3.0184355,12.430543,24.0002,Uzbekistan,UZB,15.27786477275755,3081.373236320266,46376.57836,34.82753372,276000000000,271000000000,8.3384113,0,0,0,0,1,0,SVT
2006,UZ,UZ,14.383142,2.718174,12.430543,24.0002,Uzbekistan,UZB,,,,,,,8.3384113,0,0,0,0,1,0,SVT
1999,UZ,UZ,14.094096,3.1322565,12.430543,24.0002,Uzbekistan,UZB,4.866081687303206,3579.758356843496,43550.96576,33.52397919,303000000000,233000000000,8.3384113,0,0,0,0,1,0,SVT
1995,UZ,UZ,13.998523,1.8261466,12.430543,24.0002,Uzbekistan,UZB,7.116658804157931,3169.292975507508,40071.28467,32.29463577,276000000000,215000000000,8.3384113,0,0,0,0,1,0,SVT
1996,UZ,UZ,12.884269,2.1583145,12.430543,24.0002,Uzbekistan,UZB,6.7287664617722,3189.456931687558,39980.43644,26.13553238,260000000000,218000000000,8.3384113,0,0,0,0,1,0,SVT
2005,UZ,UZ,14.293784,2.2116439,12.430543,24.0002,Uzbekistan,UZB,,,54852.0896,28.09652328,430000000000,288000000000,8.3384113,0,0,0,0,1,0,SVT
1993,UZ,UZ,12.478926,4.5359974,12.430543,24.0002,Uzbekistan,UZB,3.959354086759883,3791.832411401519,44291.87927,30.44774055,280000000000,254000000000,8.3384113,0,0,0,0,1,0,SVT
2002,UZ,UZ,14.264106,3.7542651,12.430543,24.0002,Uzbekistan,UZB,6.141458042568299,3707.839573722986,47298.7677,34.25172806,344000000000,253000000000,8.3384113,0,0,0,0,1,0,SVT
1994,UZ,UZ,13.20492,4.0735807,12.430543,24.0002,Uzbekistan,UZB,5.220984814238705,3347.025617534334,41172.45531,37.42615891,271000000000,226000000000,8.3384113,0,0,0,0,1,0,SVT
2000,UZ,UZ,14.263819,2.5077512,12.430543,24.0002,Uzbekistan,UZB,5.756647130487118,3543.240929879839,44747.42248,34.35904694,312000000000,238000000000,8.3384113,0,0,0,0,1,0,SVT
2005,VC,VC,27.15,20.662994,25.450832,187.08665,St. Vincent and the Grenadines,VCT,,,6309.648672,,,,7.838624,0,0,1,0,0,0,VC
1992,VC,VC,25.941668,19.902014,25.450832,187.08665,St.Vincent & Grenadines,VCT,6.632359846829353,6073.184947100473,5207.742149,19.36882591,96800000,118000000,7.838624,0,0,1,0,0,0,VC
1955,VC,VC,25.9,22.408018,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,,,,,7.838624,0,0,1,0,0,0,VC
1959,VC,VC,26.141666,17.902,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,,,,,7.838624,0,0,1,0,0,0,VC
2002,VC,VC,26.033333,14.426,25.450832,187.08665,St.Vincent & Grenadines,VCT,8.964354159261669,7948.035864549956,5665.594347,9.851005554,73700000,139000000,7.838624,0,0,1,0,0,0,VC
2001,VC,VC,25.941668,14.845,25.450832,187.08665,St.Vincent & Grenadines,VCT,9.0363814268536,7632.537576575926,5617.044794,9.614542961,66600000,140000000,7.838624,0,0,1,0,0,0,VC
1983,VC,VC,26.008333,16.960999,25.450832,187.08665,St.Vincent & Grenadines,VCT,7.152907975439101,3737.115510078026,3364.721536,17.29024887,52300000,68800000,7.838624,0,0,1,0,0,0,VC
1969,VC,VC,26.558332,24.390999,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,2309.162143,,,,7.838624,0,0,1,0,0,0,VC
1990,VC,VC,26.108334,16.242001,25.450832,187.08665,St.Vincent & Grenadines,VCT,8.685208960177642,5559.506259789203,4885.01175,21.18857384,96000000,104000000,7.838624,0,0,1,0,0,0,VC
1976,VC,VC,25.358334,23.780006,25.450832,187.08665,St.Vincent & Grenadines,VCT,9.990828448422345,2432.702502873102,2538.636412,,,,7.838624,0,0,1,0,0,0,VC
1999,VC,VC,26.533333,15.488,25.450832,187.08665,St.Vincent & Grenadines,VCT,11.28253433166002,6961.553483361878,5569.666063,10.4885788,69300000,143000000,7.838624,0,0,1,0,0,0,VC
1975,VC,VC,25.433332,28.446001,25.450832,187.08665,St.Vincent & Grenadines,VCT,9.990828511486669,2335.075211750847,2324.443924,,,,7.838624,0,0,1,0,0,0,VC
1979,VC,VC,25.933332,25.718994,25.450832,187.08665,St.Vincent & Grenadines,VCT,10.66891565683302,2941.837917711839,2930.708949,15.72854328,47200000,60100000,7.838624,0,0,1,0,0,0,VC
1964,VC,VC,25.924999,20.382,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,2429.957291,,,,7.838624,0,0,1,0,0,0,VC
1998,VC,VC,27.183332,13.589001,25.450832,187.08665,St.Vincent & Grenadines,VCT,12.17408499990448,6432.530657653831,5436.771394,10.80685616,72100000,143000000,7.838624,0,0,1,0,0,0,VC
2004,VC,VC,26.791666,21.389999,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,6206.302564,8.161117554,68300000,161000000,7.838624,0,0,1,0,0,0,VC
1953,VC,VC,25.075001,23.009007,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,,,,,7.838624,0,0,1,0,0,0,VC
1967,VC,VC,25.791666,23.470985,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,2150.555524,,,,7.838624,0,0,1,0,0,0,VC
1954,VC,VC,24.775,25.862986,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,,,,,7.838624,0,0,1,0,0,0,VC
1957,VC,VC,25.733334,21.582006,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,,,,,7.838624,0,0,1,0,0,0,VC
1981,VC,VC,26.808332,23.794992,25.450832,187.08665,St.Vincent & Grenadines,VCT,9.818644562492038,3327.930076154424,3120.411813,15.82369518,55800000,64300000,7.838624,0,0,1,0,0,0,VC
1963,VC,VC,25.6,19.366007,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,2369.364792,,,,7.838624,0,0,1,0,0,0,VC
1960,VC,VC,26.233334,19.342012,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,2425.191258,,,,7.838624,0,0,1,0,0,0,VC
1995,VC,VC,26.833334,15.773999,25.450832,187.08665,St.Vincent & Grenadines,VCT,9.215637673027242,6649.003344638385,5019.561614,14.07886028,81900000,127000000,7.838624,0,0,1,0,0,0,VC
1973,VC,VC,25.841667,16.898001,25.450832,187.08665,St.Vincent & Grenadines,VCT,9.990828412783626,2844.364505399699,2820.480424,,,,7.838624,0,0,1,0,0,0,VC
1978,VC,VC,25.966667,29.931005,25.450832,187.08665,St.Vincent & Grenadines,VCT,8.30591002393521,3004.334370572613,2862.547638,19.19154549,56800000,51000000,7.838624,0,0,1,0,0,0,VC
1965,VC,VC,25.991667,18.466999,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,2425.802598,,,,7.838624,0,0,1,0,0,0,VC
1974,VC,VC,25.5,24.659986,25.450832,187.08665,St.Vincent & Grenadines,VCT,9.990828433278573,2562.066303965351,2543.274742,,,,7.838624,0,0,1,0,0,0,VC
1989,VC,VC,25.875,19.622986,25.450832,187.08665,St.Vincent & Grenadines,VCT,8.770972727509665,4799.733232261548,4691.080159,16.98646736,83200000,106000000,7.838624,0,0,1,0,0,0,VC
1988,VC,VC,26.341667,18.357014,25.450832,187.08665,St.Vincent & Grenadines,VCT,9.630526844637631,4513.938129009472,4621.008372,17.63845253,87800000,96300000,7.838624,0,0,1,0,0,0,VC
1968,VC,VC,25.908333,20.812,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,2267.808789,,,,7.838624,0,0,1,0,0,0,VC
1956,VC,VC,25.799999,23.222,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,,,,,7.838624,0,0,1,0,0,0,VC
1984,VC,VC,25.816668,16.358999,25.450832,187.08665,St.Vincent & Grenadines,VCT,8.005887145666359,3949.692106488495,3536.3648,18.4002037,61600000,72400000,7.838624,0,0,1,0,0,0,VC
1950,VC,VC,24.466667,24.795986,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,,,,,7.838624,0,0,1,0,0,0,VC
1997,VC,VC,26.633333,11.196,25.450832,187.08665,St.Vincent & Grenadines,VCT,10.01101085623125,6462.610094157445,5192.177737,10.11566353,66400000,135000000,7.838624,0,0,1,0,0,0,VC
2000,VC,VC,25.625,16.458,25.450832,187.08665,St.Vincent & Grenadines,VCT,8.179121225547382,7671.75328619042,5652.053506,10.81737423,74000000,132000000,7.838624,0,0,1,0,0,0,VC
1958,VC,VC,26.391666,21.468987,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,,,,,7.838624,0,0,1,0,0,0,VC
1994,VC,VC,26.316668,16.471001,25.450832,187.08665,St.Vincent & Grenadines,VCT,8.586874743771391,6269.075321002319,4998.000641,11.11975479,50200000,123000000,7.838624,0,0,1,0,0,0,VC
1977,VC,VC,25.858334,26.491987,25.450832,187.08665,St.Vincent & Grenadines,VCT,11.28565779294326,2506.902845799319,2583.728626,17.51042366,45500000,45300000,7.838624,0,0,1,0,0,0,VC
1966,VC,VC,26.041666,27.582993,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,2400.924147,,,,7.838624,0,0,1,0,0,0,VC
1993,VC,VC,26.316668,17.792999,25.450832,187.08665,St.Vincent & Grenadines,VCT,7.771057213554989,6495.128305809985,5183.202292,14.86905956,78200000,120000000,7.838624,0,0,1,0,0,0,VC
2003,VC,VC,26.366667,16.756001,25.450832,187.08665,St.Vincent & Grenadines,VCT,10.73686105020805,7747.762330981268,5719.419219,8.755868912,72000000,147000000,7.838624,0,0,1,0,0,0,VC
1980,VC,VC,26.358334,19.82,25.450832,187.08665,St.Vincent & Grenadines,VCT,13.00090869990386,2840.25047537217,2963.885182,14.27850246,41000000,62800000,7.838624,0,0,1,0,0,0,VC
1985,VC,VC,25.666666,16.365,25.450832,187.08665,St.Vincent & Grenadines,VCT,8.43214470915496,3931.036497669803,3721.913497,19.60396004,65900000,74800000,7.838624,0,0,1,0,0,0,VC
1961,VC,VC,25.674999,20.899994,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,2497.954056,,,,7.838624,0,0,1,0,0,0,VC
1991,VC,VC,26.075001,17.376993,25.450832,187.08665,St.Vincent & Grenadines,VCT,8.904744382903589,5385.648713535707,4877.099527,18.5902195,79800000,107000000,7.838624,0,0,1,0,0,0,VC
1972,VC,VC,25.941668,20.035,25.450832,187.08665,St.Vincent & Grenadines,VCT,9.990828525261369,3242.005802864521,3208.443747,,,,7.838624,0,0,1,0,0,0,VC
1951,VC,VC,24.966667,25.974995,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,,,,,7.838624,0,0,1,0,0,0,VC
1996,VC,VC,25.950001,18.205999,25.450832,187.08665,St.Vincent & Grenadines,VCT,8.540706074384497,6780.708502760794,5059.157294,12.54724121,78700000,126000000,7.838624,0,0,1,0,0,0,VC
1987,VC,VC,26.441668,18.672993,25.450832,187.08665,St.Vincent & Grenadines,VCT,10.18910607691457,4214.018477780881,4072.467994,17.01032448,60800000,91100000,7.838624,0,0,1,0,0,0,VC
1970,VC,VC,26.258333,25.450994,25.450832,187.08665,St.Vincent & Grenadines,VCT,9.990828539802088,2536.712006495417,2530.873609,,,,7.838624,0,0,1,0,0,0,VC
1962,VC,VC,25.85,17.342999,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,2557.051473,,,,7.838624,0,0,1,0,0,0,VC
1986,VC,VC,25.758333,18.208,25.450832,187.08665,St.Vincent & Grenadines,VCT,8.915042931297716,4147.506337873416,3933.887438,19.12072563,66600000,82600000,7.838624,0,0,1,0,0,0,VC
1982,VC,VC,26.225,18.580999,25.450832,187.08665,St.Vincent & Grenadines,VCT,8.363026383954468,3529.827187872711,3246.0449,16.45177841,51300000,66800000,7.838624,0,0,1,0,0,0,VC
1952,VC,VC,25.258333,18.278,25.450832,187.08665,St.Vincent & Grenadines,VCT,,,,,,,7.838624,0,0,1,0,0,0,VC
1971,VC,VC,25.733334,20.131001,25.450832,187.08665,St.Vincent & Grenadines,VCT,9.990828411673006,2614.840964472716,2578.149896,,,,7.838624,0,0,1,0,0,0,VC
2006,VC,VC,26.799999,14.440001,25.450832,187.08665,St. Vincent and the Grenadines,VCT,,,,,,,7.838624,0,0,1,0,0,0,VC
2004,VE,VE,25.75333,11.624446,24.968739,100.48646,Venezuela,VEN,11.16348832722034,7067.773118452807,1608903.036,,2500000000000,18000000000000,8.6941566,0,0,1,0,0,0,VE
1980,VE,VE,25.426115,11.024744,24.968739,100.48646,Venezuela,VEN,18.77513694655493,8815.007027025475,2037581.864,4.801883698,1420000000000,13400000000000,8.6941566,0,0,1,0,0,0,VE
1971,VE,VE,24.499825,11.275549,24.968739,100.48646,Venezuela,VEN,22.32726280471229,7066.949785887378,2156691.412,5.864661694,1060000000000,12800000000000,8.6941566,0,0,1,0,0,0,VE
1961,VE,VE,25.113531,10.322128,24.968739,100.48646,Venezuela,VEN,19.72262223101715,5975.583587527956,1887306.806,4.934939861,585000000000,,8.6941566,0,0,1,0,0,0,VE
1988,VE,VE,25.142895,12.297029,24.968739,100.48646,Venezuela,VEN,16.63987924370993,8101.952327730675,1818641.172,6.757378578,1910000000000,15500000000000,8.6941566,0,0,1,0,0,0,VE
1975,VE,VE,24.848593,11.668804,24.968739,100.48646,Venezuela,VEN,22.35588477325291,8592.233176731985,2139828.915,5.032351017,1250000000000,12000000000000,8.6941566,0,0,1,0,0,0,VE
1956,VE,VE,24.545309,13.153632,24.968739,100.48646,Venezuela,VEN,32.96980431640684,5971.951617544279,,,,,8.6941566,0,0,1,0,0,0,VE
1966,VE,VE,25.171217,13.315316,24.968739,100.48646,Venezuela,VEN,18.90127753918758,6823.586471328222,2093085.147,5.642903328,808000000000,,8.6941566,0,0,1,0,0,0,VE
1950,VE,VE,24.473639,15.630862,24.968739,100.48646,Venezuela,VEN,31.95472111658684,4588.00755852327,,,,,8.6941566,0,0,1,0,0,0,VE
1955,VE,VE,24.505899,12.584431,24.968739,100.48646,Venezuela,VEN,33.58650584564353,5650.358788852835,,,,,8.6941566,0,0,1,0,0,0,VE
1989,VE,VE,24.923334,10.506454,24.968739,100.48646,Venezuela,VEN,8.574788939675077,7269.759878506277,1623547.485,6.298464775,1810000000000,14000000000000,8.6941566,0,0,1,0,0,0,VE
1996,VE,VE,25.640224,12.779942,24.968739,100.48646,Venezuela,VEN,11.41173626073474,7506.772002491791,1752334.246,4.490746975,1920000000000,19900000000000,8.6941566,0,0,1,0,0,0,VE
2003,VE,VE,26.08217,11.618073,24.968739,100.48646,Venezuela,VEN,6.626215224016782,6251.374406201914,1389246.964,4.535128117,2110000000000,15100000000000,8.6941566,0,0,1,0,0,0,VE
1972,VE,VE,25.005987,12.108179,24.968739,100.48646,Venezuela,VEN,23.28281759889954,7124.243793691051,2111063.949,5.386740208,1040000000000,12600000000000,8.6941566,0,0,1,0,0,0,VE
2002,VE,VE,26.02861,11.156323,24.968739,100.48646,Venezuela,VEN,9.308221877807549,6759.657565036672,1532518.188,4.103336811,2140000000000,16800000000000,8.6941566,0,0,1,0,0,0,VE
1960,VE,VE,25.258446,10.774426,24.968739,100.48646,Venezuela,VEN,21.0374515953722,5967.934409821968,1899435.157,4.79480648,582000000000,,8.6941566,0,0,1,0,0,0,VE
1995,VE,VE,25.907631,10.779295,24.968739,100.48646,Venezuela,VEN,12.59552367712512,7791.974250105876,1792369.017,5.525520802,1880000000000,19500000000000,8.6941566,0,0,1,0,0,0,VE
1985,VE,VE,24.722782,12.732075,24.968739,100.48646,Venezuela,VEN,14.09862050472894,7516.587124625252,1680811.716,6.30577898,1620000000000,13100000000000,8.6941566,0,0,1,0,0,0,VE
1993,VE,VE,25.852533,11.213965,24.968739,100.48646,Venezuela,VEN,13.04640026105394,8118.910888783401,1842798.173,5.486261368,1910000000000,18700000000000,8.6941566,0,0,1,0,0,0,VE
1990,VE,VE,25.374544,12.560433,24.968739,100.48646,Venezuela,VEN,7.487293362403465,7483.648892754608,1688699.315,5.466065884,1780000000000,15500000000000,8.6941566,0,0,1,0,0,0,VE
1973,VE,VE,25.260628,10.863719,24.968739,100.48646,Venezuela,VEN,21.46127748107736,7649.561544501381,2184548.519,5.433526039,1110000000000,13500000000000,8.6941566,0,0,1,0,0,0,VE
1959,VE,VE,25.261028,10.309872,24.968739,100.48646,Venezuela,VEN,29.49106969462111,6389.565614728715,,,,,8.6941566,0,0,1,0,0,0,VE
1994,VE,VE,25.538492,10.218012,24.968739,100.48646,Venezuela,VEN,9.543987222212579,7683.365902874967,1760981.926,5.264689922,1890000000000,18500000000000,8.6941566,0,0,1,0,0,0,VE
1954,VE,VE,24.622091,13.544898,24.968739,100.48646,Venezuela,VEN,37.53103916980875,5414.577130440704,,,,,8.6941566,0,0,1,0,0,0,VE
